sentence_id,word,category,is_oov,sentence,source
OOV_0062,confirm गर्नुस्,CM,True,"अन्नपूर्णा, थारू, confirm गर्नुस्, स्वास्थ्य मन्त्रालय, Kumari Bank",seed_guide
OOV_0062,स्वास्थ्य मन्त्रालय,GOVT,True,"अन्नपूर्णा, थारू, confirm गर्नुस्, स्वास्थ्य मन्त्रालय, Kumari Bank",seed_guide
OOV_0062,Kumari Bank,CMPY,True,"अन्नपूर्णा, थारू, confirm गर्नुस्, स्वास्थ्य मन्त्रालय, Kumari Bank",seed_guide
OOV_0063,कृषि मन्त्रालय,GOVT,True,"कृषि मन्त्रालय, भूमि व्यवस्था, Khalti, नागरिक उड्डयन, TV",seed_guide
OOV_0063,भूमि व्यवस्था,GOVT,True,"कृषि मन्त्रालय, भूमि व्यवस्था, Khalti, नागरिक उड्डयन, TV",seed_guide
OOV_0063,Khalti,BRAND,True,"कृषि मन्त्रालय, भूमि व्यवस्था, Khalti, नागरिक उड्डयन, TV",seed_guide
OOV_0063,नागरिक उड्डयन,GOVT,True,"कृषि मन्त्रालय, भूमि व्यवस्था, Khalti, नागरिक उड्डयन, TV",seed_guide
OOV_0063,TV,ABBR,True,"कृषि मन्त्रालय, भूमि व्यवस्था, Khalti, नागरिक उड्डयन, TV",seed_guide
OOV_0064,CIAA,ABBR,True,"CIAA, शिक्षा मन्त्रालय, सिमरा, महालेखा परीक्षक, चितवन",seed_guide
OOV_0064,शिक्षा मन्त्रालय,GOVT,True,"CIAA, शिक्षा मन्त्रालय, सिमरा, महालेखा परीक्षक, चितवन",seed_guide
OOV_0064,सिमरा,NAV,True,"CIAA, शिक्षा मन्त्रालय, सिमरा, महालेखा परीक्षक, चितवन",seed_guide
OOV_0064,महालेखा परीक्षक,GOVT,True,"CIAA, शिक्षा मन्त्रालय, सिमरा, महालेखा परीक्षक, चितवन",seed_guide
OOV_0064,चितवन,PROP,True,"CIAA, शिक्षा मन्त्रालय, सिमरा, महालेखा परीक्षक, चितवन",seed_guide
OOV_0065,नेपालकॊ,CMPY,True,"नेपालकॊ, ICU, त्रिशूलगंगा, Machhapuchchhre Bank, भौतिक पूर्वाधार",step4_corpus
OOV_0065,ICU,ABBR,True,"नेपालकॊ, ICU, त्रिशूलगंगा, Machhapuchchhre Bank, भौतिक पूर्वाधार",seed_guide
OOV_0065,त्रिशूलगंगा,PROP,True,"नेपालकॊ, ICU, त्रिशूलगंगा, Machhapuchchhre Bank, भौतिक पूर्वाधार",seed_guide
OOV_0065,Machhapuchchhre Bank,CMPY,True,"नेपालकॊ, ICU, त्रिशूलगंगा, Machhapuchchhre Bank, भौतिक पूर्वाधार",seed_guide
OOV_0065,भौतिक पूर्वाधार,GOVT,True,"नेपालकॊ, ICU, त्रिशूलगंगा, Machhapuchchhre Bank, भौतिक पूर्वाधार",seed_guide
OOV_0066,Realme,BRAND,True,"Realme, थाइल्याण्ड, अर्धदक्ष, Vianet, मनकामना",seed_guide
OOV_0066,थाइल्याण्ड,PROP,True,"Realme, थाइल्याण्ड, अर्धदक्ष, Vianet, मनकामना",seed_guide
OOV_0066,अर्धदक्ष,PROP,True,"Realme, थाइल्याण्ड, अर्धदक्ष, Vianet, मनकामना",step4_corpus
OOV_0066,Vianet,CMPY,True,"Realme, थाइल्याण्ड, अर्धदक्ष, Vianet, मनकामना",seed_guide
OOV_0066,मनकामना,PROP,True,"Realme, थाइल्याण्ड, अर्धदक्ष, Vianet, मनकामना",seed_guide
OOV_0067,देवघाट,PROP,True,"देवघाट, Lipton, फर्पिङ, EUR, मुस्ताङ",seed_guide
OOV_0067,Lipton,BRAND,True,"देवघाट, Lipton, फर्पिङ, EUR, मुस्ताङ",seed_guide
OOV_0067,फर्पिङ,NAV,True,"देवघाट, Lipton, फर्पिङ, EUR, मुस्ताङ",seed_guide
OOV_0067,EUR,ABBR,True,"देवघाट, Lipton, फर्पिङ, EUR, मुस्ताङ",seed_guide
OOV_0067,मुस्ताङ,PROP,True,"देवघाट, Lipton, फर्पिङ, EUR, मुस्ताङ",seed_guide
OOV_0068,submit गर्नुस्,CM,True,"submit गर्नुस्, OTP, PM, भ्रष्टाचार नियन्त्रण, प्रहरी प्रशिक्षण",seed_guide
OOV_0068,OTP,ABBR,True,"submit गर्नुस्, OTP, PM, भ्रष्टाचार नियन्त्रण, प्रहरी प्रशिक्षण",seed_guide
OOV_0068,PM,ABBR,True,"submit गर्नुस्, OTP, PM, भ्रष्टाचार नियन्त्रण, प्रहरी प्रशिक्षण",seed_guide
OOV_0068,भ्रष्टाचार नियन्त्रण,GOVT,True,"submit गर्नुस्, OTP, PM, भ्रष्टाचार नियन्त्रण, प्रहरी प्रशिक्षण",seed_guide
OOV_0068,प्रहरी प्रशिक्षण,GOVT,True,"submit गर्नुस्, OTP, PM, भ्रष्टाचार नियन्त्रण, प्रहरी प्रशिक्षण",seed_guide
OOV_0069,बुटवल,NAV,True,"बुटवल, गोक्यो री, mute गर्नुस्, नर्वे, laptop charge",seed_guide
OOV_0069,गोक्यो री,PROP,True,"बुटवल, गोक्यो री, mute गर्नुस्, नर्वे, laptop charge",seed_guide
OOV_0069,mute गर्नुस्,CM,True,"बुटवल, गोक्यो री, mute गर्नुस्, नर्वे, laptop charge",seed_guide
OOV_0069,नर्वे,PROP,True,"बुटवल, गोक्यो री, mute गर्नुस्, नर्वे, laptop charge",seed_guide
OOV_0069,laptop charge,CM,True,"बुटवल, गोक्यो री, mute गर्नुस्, नर्वे, laptop charge",seed_guide
OOV_0070,काभ्रेपलाञ्चोक,NAV,True,"काभ्रेपलाञ्चोक, गणेश हिमाल, AM, FM, Coca-Cola",seed_guide
OOV_0070,गणेश हिमाल,PROP,True,"काभ्रेपलाञ्चोक, गणेश हिमाल, AM, FM, Coca-Cola",seed_guide
OOV_0070,AM,ABBR,True,"काभ्रेपलाञ्चोक, गणेश हिमाल, AM, FM, Coca-Cola",seed_guide
OOV_0070,FM,ABBR,True,"काभ्रेपलाञ्चोक, गणेश हिमाल, AM, FM, Coca-Cola",seed_guide
OOV_0070,Coca-Cola,BRAND,True,"काभ्रेपलाञ्चोक, गणेश हिमाल, AM, FM, Coca-Cola",seed_guide
OOV_0071,report गर्नुस्,CM,True,"report गर्नुस्, जर्मनी, Adidas, Laxmi Sunrise Bank, Nabil Invest",seed_guide
OOV_0071,जर्मनी,PROP,True,"report गर्नुस्, जर्मनी, Adidas, Laxmi Sunrise Bank, Nabil Invest",seed_guide
OOV_0071,Adidas,BRAND,True,"report गर्नुस्, जर्मनी, Adidas, Laxmi Sunrise Bank, Nabil Invest",seed_guide
OOV_0071,Laxmi Sunrise Bank,CMPY,True,"report गर्नुस्, जर्मनी, Adidas, Laxmi Sunrise Bank, Nabil Invest",seed_guide
OOV_0071,Nabil Invest,CMPY,True,"report गर्नुस्, जर्मनी, Adidas, Laxmi Sunrise Bank, Nabil Invest",seed_guide
OOV_0072,Janata Bank,CMPY,True,"Janata Bank, छभने, खोटाङ सदरमुकाम, Patanjali, कर्णाली नदी",seed_guide
OOV_0072,छभने,PROP,True,"Janata Bank, छभने, खोटाङ सदरमुकाम, Patanjali, कर्णाली नदी",step4_corpus
OOV_0072,खोटाङ सदरमुकाम,NAV,True,"Janata Bank, छभने, खोटाङ सदरमुकाम, Patanjali, कर्णाली नदी",seed_guide
OOV_0072,Patanjali,BRAND,True,"Janata Bank, छभने, खोटाङ सदरमुकाम, Patanjali, कर्णाली नदी",seed_guide
OOV_0072,कर्णाली नदी,PROP,True,"Janata Bank, छभने, खोटाङ सदरमुकाम, Patanjali, कर्णाली नदी",seed_guide
OOV_0073,राष्ट्रिय सभा,GOVT,True,"राष्ट्रिय सभा, लहान, KitKat, Shree Airlines, खाद्य व्यवस्था",seed_guide
OOV_0073,लहान,NAV,True,"राष्ट्रिय सभा, लहान, KitKat, Shree Airlines, खाद्य व्यवस्था",seed_guide
OOV_0073,KitKat,BRAND,True,"राष्ट्रिय सभा, लहान, KitKat, Shree Airlines, खाद्य व्यवस्था",seed_guide
OOV_0073,Shree Airlines,CMPY,True,"राष्ट्रिय सभा, लहान, KitKat, Shree Airlines, खाद्य व्यवस्था",seed_guide
OOV_0073,खाद्य व्यवस्था,GOVT,True,"राष्ट्रिय सभा, लहान, KitKat, Shree Airlines, खाद्य व्यवस्था",seed_guide
OOV_0074,selfie खिच्नुस्,CM,True,"selfie खिच्नुस्, ADB, USB, महान्यायाधिवक्ता, बिर्तामोड",seed_guide
OOV_0074,ADB,ABBR,True,"selfie खिच्नुस्, ADB, USB, महान्यायाधिवक्ता, बिर्तामोड",seed_guide
OOV_0074,USB,ABBR,True,"selfie खिच्नुस्, ADB, USB, महान्यायाधिवक्ता, बिर्तामोड",seed_guide
OOV_0074,महान्यायाधिवक्ता,GOVT,True,"selfie खिच्नुस्, ADB, USB, महान्यायाधिवक्ता, बिर्तामोड",seed_guide
OOV_0074,बिर्तामोड,NAV,True,"selfie खिच्नुस्, ADB, USB, महान्यायाधिवक्ता, बिर्तामोड",seed_guide
OOV_0075,सम्झ्ौता,PROP,True,"सम्झ्ौता, महिला बालबालिका, CCTV, UNICEF, अर्धचेत",step4_corpus
OOV_0075,महिला बालबालिका,GOVT,True,"सम्झ्ौता, महिला बालबालिका, CCTV, UNICEF, अर्धचेत",seed_guide
OOV_0075,CCTV,ABBR,True,"सम्झ्ौता, महिला बालबालिका, CCTV, UNICEF, अर्धचेत",seed_guide
OOV_0075,UNICEF,ABBR,True,"सम्झ्ौता, महिला बालबालिका, CCTV, UNICEF, अर्धचेत",seed_guide
OOV_0075,अर्धचेत,PROP,True,"सम्झ्ौता, महिला बालबालिका, CCTV, UNICEF, अर्धचेत",step4_corpus
OOV_0076,ल्होत्से,PROP,True,"ल्होत्से, Bira, नाम्चे बजार, नेपालगञ्ज, SEBON",seed_guide
OOV_0076,Bira,BRAND,True,"ल्होत्से, Bira, नाम्चे बजार, नेपालगञ्ज, SEBON",seed_guide
OOV_0076,नाम्चे बजार,PROP,True,"ल्होत्से, Bira, नाम्चे बजार, नेपालगञ्ज, SEBON",seed_guide
OOV_0076,नेपालगञ्ज,NAV,True,"ल्होत्से, Bira, नाम्चे बजार, नेपालगञ्ज, SEBON",seed_guide
OOV_0076,SEBON,ABBR,True,"ल्होत्से, Bira, नाम्चे बजार, नेपालगञ्ज, SEBON",seed_guide
OOV_0077,roaming charge,CM,True,"roaming charge, महोत्तरी, Hyundai, कथंकदाचित, ML",seed_guide
OOV_0077,महोत्तरी,PROP,True,"roaming charge, महोत्तरी, Hyundai, कथंकदाचित, ML",seed_guide
OOV_0077,Hyundai,BRAND,True,"roaming charge, महोत्तरी, Hyundai, कथंकदाचित, ML",seed_guide
OOV_0077,कथंकदाचित,PROP,True,"roaming charge, महोत्तरी, Hyundai, कथंकदाचित, ML",step4_corpus
OOV_0077,ML,ABBR,True,"roaming charge, महोत्तरी, Hyundai, कथंकदाचित, ML",seed_guide
OOV_0078,Nepal Telecom,CMPY,True,"Nepal Telecom, CG Corp Global, बुद्धचोकमा, भियतनाम, छउन्जेल",seed_guide
OOV_0078,CG Corp Global,CMPY,True,"Nepal Telecom, CG Corp Global, बुद्धचोकमा, भियतनाम, छउन्जेल",seed_guide
OOV_0078,बुद्धचोकमा,NAV,True,"Nepal Telecom, CG Corp Global, बुद्धचोकमा, भियतनाम, छउन्जेल",step4_corpus
OOV_0078,भियतनाम,PROP,True,"Nepal Telecom, CG Corp Global, बुद्धचोकमा, भियतनाम, छउन्जेल",seed_guide
OOV_0078,छउन्जेल,PROP,True,"Nepal Telecom, CG Corp Global, बुद्धचोकमा, भियतनाम, छउन्जेल",step4_corpus
OOV_0079,प्रतिनिधि सभा,GOVT,True,"प्रतिनिधि सभा, सहइन्चार्ज, सिन्धुली, वातावरण मन्त्रालय, Surf Excel",seed_guide
OOV_0079,सहइन्चार्ज,PROP,True,"प्रतिनिधि सभा, सहइन्चार्ज, सिन्धुली, वातावरण मन्त्रालय, Surf Excel",step4_corpus
OOV_0079,सिन्धुली,NAV,True,"प्रतिनिधि सभा, सहइन्चार्ज, सिन्धुली, वातावरण मन्त्रालय, Surf Excel",seed_guide
OOV_0079,वातावरण मन्त्रालय,GOVT,True,"प्रतिनिधि सभा, सहइन्चार्ज, सिन्धुली, वातावरण मन्त्रालय, Surf Excel",seed_guide
OOV_0079,Surf Excel,BRAND,True,"प्रतिनिधि सभा, सहइन्चार्ज, सिन्धुली, वातावरण मन्त्रालय, Surf Excel",seed_guide
OOV_0080,लगानी बोर्ड,GOVT,True,"लगानी बोर्ड, बागबजार, चेन्नई, श्रीलङ्का, Himalaya",seed_guide
OOV_0080,बागबजार,NAV,True,"लगानी बोर्ड, बागबजार, चेन्नई, श्रीलङ्का, Himalaya",seed_guide
OOV_0080,चेन्नई,PROP,True,"लगानी बोर्ड, बागबजार, चेन्नई, श्रीलङ्का, Himalaya",step4_corpus
OOV_0080,श्रीलङ्का,PROP,True,"लगानी बोर्ड, बागबजार, चेन्नई, श्रीलङ्का, Himalaya",seed_guide
OOV_0080,Himalaya,BRAND,True,"लगानी बोर्ड, बागबजार, चेन्नई, श्रीलङ्का, Himalaya",seed_guide
OOV_0081,नवलपुर,PROP,True,"नवलपुर, सुकुम्बासी आवास, लुक्ला, Hamro Bazar, Maggi",seed_guide
OOV_0081,सुकुम्बासी आवास,GOVT,True,"नवलपुर, सुकुम्बासी आवास, लुक्ला, Hamro Bazar, Maggi",seed_guide
OOV_0081,लुक्ला,PROP,True,"नवलपुर, सुकुम्बासी आवास, लुक्ला, Hamro Bazar, Maggi",seed_guide
OOV_0081,Hamro Bazar,BRAND,True,"नवलपुर, सुकुम्बासी आवास, लुक्ला, Hamro Bazar, Maggi",seed_guide
OOV_0081,Maggi,BRAND,True,"नवलपुर, सुकुम्बासी आवास, लुक्ला, Hamro Bazar, Maggi",seed_guide
OOV_0082,वीरगञ्ज,NAV,True,"वीरगञ्ज, Citizens Bank, व्यवस्थापिका, OS, IP",seed_guide
OOV_0082,Citizens Bank,CMPY,True,"वीरगञ्ज, Citizens Bank, व्यवस्थापिका, OS, IP",seed_guide
OOV_0082,व्यवस्थापिका,GOVT,True,"वीरगञ्ज, Citizens Bank, व्यवस्थापिका, OS, IP",seed_guide
OOV_0082,OS,ABBR,True,"वीरगञ्ज, Citizens Bank, व्यवस्थापिका, OS, IP",seed_guide
OOV_0082,IP,ABBR,True,"वीरगञ्ज, Citizens Bank, व्यवस्थापिका, OS, IP",seed_guide
OOV_0083,श्रीस्वस्थानी,PROP,True,"श्रीस्वस्थानी, Bhatbhateni Superstore, बालाजु बाइपास, WiFi, Prime Commercial Bank",seed_guide
OOV_0083,Bhatbhateni Superstore,CMPY,True,"श्रीस्वस्थानी, Bhatbhateni Superstore, बालाजु बाइपास, WiFi, Prime Commercial Bank",seed_guide
OOV_0083,बालाजु बाइपास,NAV,True,"श्रीस्वस्थानी, Bhatbhateni Superstore, बालाजु बाइपास, WiFi, Prime Commercial Bank",seed_guide
OOV_0083,WiFi,ABBR,True,"श्रीस्वस्थानी, Bhatbhateni Superstore, बालाजु बाइपास, WiFi, Prime Commercial Bank",seed_guide
OOV_0083,Prime Commercial Bank,CMPY,True,"श्रीस्वस्थानी, Bhatbhateni Superstore, बालाजु बाइपास, WiFi, Prime Commercial Bank",seed_guide
OOV_0084,केन्द्रीय अनुसन्धान,GOVT,True,"केन्द्रीय अनुसन्धान, AD, MRI, Civil Bank, Puma",seed_guide
OOV_0084,AD,ABBR,True,"केन्द्रीय अनुसन्धान, AD, MRI, Civil Bank, Puma",seed_guide
OOV_0084,MRI,ABBR,True,"केन्द्रीय अनुसन्धान, AD, MRI, Civil Bank, Puma",seed_guide
OOV_0084,Civil Bank,CMPY,True,"केन्द्रीय अनुसन्धान, AD, MRI, Civil Bank, Puma",seed_guide
OOV_0084,Puma,BRAND,True,"केन्द्रीय अनुसन्धान, AD, MRI, Civil Bank, Puma",seed_guide
OOV_0085,ATM,ABBR,True,"ATM, Cadbury, OTP पठाउनुस्, भेरी नदी, दुईथरी",seed_guide
OOV_0085,Cadbury,BRAND,True,"ATM, Cadbury, OTP पठाउनुस्, भेरी नदी, दुईथरी",seed_guide
OOV_0085,OTP पठाउनुस्,CM,True,"ATM, Cadbury, OTP पठाउनुस्, भेरी नदी, दुईथरी",seed_guide
OOV_0085,भेरी नदी,PROP,True,"ATM, Cadbury, OTP पठाउनुस्, भेरी नदी, दुईथरी",seed_guide
OOV_0085,दुईथरी,PROP,True,"ATM, Cadbury, OTP पठाउनुस्, भेरी नदी, दुईथरी",step4_corpus
OOV_0086,चेपाङ,PROP,True,"चेपाङ, BIPPA, बौद्ध स्तूप, mobile recharge, प्रधानमन्त्री आवास",seed_guide
OOV_0086,BIPPA,ABBR,True,"चेपाङ, BIPPA, बौद्ध स्तूप, mobile recharge, प्रधानमन्त्री आवास",seed_guide
OOV_0086,बौद्ध स्तूप,NAV,True,"चेपाङ, BIPPA, बौद्ध स्तूप, mobile recharge, प्रधानमन्त्री आवास",seed_guide
OOV_0086,mobile recharge,CM,True,"चेपाङ, BIPPA, बौद्ध स्तूप, mobile recharge, प्रधानमन्त्री आवास",seed_guide
OOV_0086,प्रधानमन्त्री आवास,GOVT,True,"चेपाङ, BIPPA, बौद्ध स्तूप, mobile recharge, प्रधानमन्त्री आवास",seed_guide
OOV_0087,ICIMOD,ABBR,True,"ICIMOD, हफ्ता, न्युजिल्याण्ड, कालीञ्चोकमा, Fanta",seed_guide
OOV_0087,हफ्ता,PROP,True,"ICIMOD, हफ्ता, न्युजिल्याण्ड, कालीञ्चोकमा, Fanta",step4_corpus
OOV_0087,न्युजिल्याण्ड,PROP,True,"ICIMOD, हफ्ता, न्युजिल्याण्ड, कालीञ्चोकमा, Fanta",seed_guide
OOV_0087,कालीञ्चोकमा,NAV,True,"ICIMOD, हफ्ता, न्युजिल्याण्ड, कालीञ्चोकमा, Fanta",step4_corpus
OOV_0087,Fanta,BRAND,True,"ICIMOD, हफ्ता, न्युजिल्याण्ड, कालीञ्चोकमा, Fanta",seed_guide
OOV_0088,ज्ञानेन्द्र,PROP,True,"ज्ञानेन्द्र, profile update, वाशिङटन, Lays, कृषि ऋण",seed_guide
OOV_0088,profile update,CM,True,"ज्ञानेन्द्र, profile update, वाशिङटन, Lays, कृषि ऋण",seed_guide
OOV_0088,वाशिङटन,PROP,True,"ज्ञानेन्द्र, profile update, वाशिङटन, Lays, कृषि ऋण",seed_guide
OOV_0088,Lays,BRAND,True,"ज्ञानेन्द्र, profile update, वाशिङटन, Lays, कृषि ऋण",seed_guide
OOV_0088,कृषि ऋण,GOVT,True,"ज्ञानेन्द्र, profile update, वाशिङटन, Lays, कृषि ऋण",seed_guide
OOV_0089,श्रद्धा,PROP,True,"श्रद्धा, विद्युत् प्राधिकरण, पोर्चुगल, digital payment, अपाङ्गता भत्ता",seed_guide
OOV_0089,विद्युत् प्राधिकरण,GOVT,True,"श्रद्धा, विद्युत् प्राधिकरण, पोर्चुगल, digital payment, अपाङ्गता भत्ता",seed_guide
OOV_0089,पोर्चुगल,PROP,True,"श्रद्धा, विद्युत् प्राधिकरण, पोर्चुगल, digital payment, अपाङ्गता भत्ता",seed_guide
OOV_0089,digital payment,CM,True,"श्रद्धा, विद्युत् प्राधिकरण, पोर्चुगल, digital payment, अपाङ्गता भत्ता",seed_guide
OOV_0089,अपाङ्गता भत्ता,GOVT,True,"श्रद्धा, विद्युत् प्राधिकरण, पोर्चुगल, digital payment, अपाङ्गता भत्ता",seed_guide
OOV_0090,माधवप्रसाद घिमिरे,PROP,True,"माधवप्रसाद घिमिरे, USD, Yeti Airlines, Oppo, ग्ल्यासिअर",seed_guide
OOV_0090,USD,ABBR,True,"माधवप्रसाद घिमिरे, USD, Yeti Airlines, Oppo, ग्ल्यासिअर",seed_guide
OOV_0090,Yeti Airlines,CMPY,True,"माधवप्रसाद घिमिरे, USD, Yeti Airlines, Oppo, ग्ल्यासिअर",seed_guide
OOV_0090,Oppo,BRAND,True,"माधवप्रसाद घिमिरे, USD, Yeti Airlines, Oppo, ग्ल्यासिअर",seed_guide
OOV_0090,ग्ल्यासिअर,PROP,True,"माधवप्रसाद घिमिरे, USD, Yeti Airlines, Oppo, ग्ल्यासिअर",seed_guide
OOV_0091,Sagarmatha Insurance,CMPY,True,"Sagarmatha Insurance, सोरठी, श्रम मन्त्रालय, प्रज्ञा, खाँदबारी",seed_guide
OOV_0091,सोरठी,PROP,True,"Sagarmatha Insurance, सोरठी, श्रम मन्त्रालय, प्रज्ञा, खाँदबारी",step4_corpus
OOV_0091,श्रम मन्त्रालय,GOVT,True,"Sagarmatha Insurance, सोरठी, श्रम मन्त्रालय, प्रज्ञा, खाँदबारी",seed_guide
OOV_0091,प्रज्ञा,PROP,True,"Sagarmatha Insurance, सोरठी, श्रम मन्त्रालय, प्रज्ञा, खाँदबारी",seed_guide
OOV_0091,खाँदबारी,NAV,True,"Sagarmatha Insurance, सोरठी, श्रम मन्त्रालय, प्रज्ञा, खाँदबारी",seed_guide
OOV_0092,SAARC,ABBR,True,"SAARC, Prabhu Money, दक्षिणकाली, delete गर्नुस्, Whirlpool",seed_guide
OOV_0092,Prabhu Money,CMPY,True,"SAARC, Prabhu Money, दक्षिणकाली, delete गर्नुस्, Whirlpool",seed_guide
OOV_0092,दक्षिणकाली,NAV,True,"SAARC, Prabhu Money, दक्षिणकाली, delete गर्नुस्, Whirlpool",seed_guide
OOV_0092,delete गर्नुस्,CM,True,"SAARC, Prabhu Money, दक्षिणकाली, delete गर्नुस्, Whirlpool",seed_guide
OOV_0092,Whirlpool,BRAND,True,"SAARC, Prabhu Money, दक्षिणकाली, delete गर्नुस्, Whirlpool",seed_guide
OOV_0093,पउल,PROP,True,"पउल, SIM swap, नेपाल विद्युत्, फ्रान्स, OldDurbar",step4_corpus
OOV_0093,SIM swap,CM,True,"पउल, SIM swap, नेपाल विद्युत्, फ्रान्स, OldDurbar",seed_guide
OOV_0093,नेपाल विद्युत्,GOVT,True,"पउल, SIM swap, नेपाल विद्युत्, फ्रान्स, OldDurbar",seed_guide
OOV_0093,फ्रान्स,PROP,True,"पउल, SIM swap, नेपाल विद्युत्, फ्रान्स, OldDurbar",seed_guide
OOV_0093,OldDurbar,BRAND,True,"पउल, SIM swap, नेपाल विद्युत्, फ्रान्स, OldDurbar",seed_guide
OOV_0094,दोलखा,PROP,True,"दोलखा, स्थूल, नेवार, जिल्ला अदालत, HR",seed_guide
OOV_0094,स्थूल,PROP,True,"दोलखा, स्थूल, नेवार, जिल्ला अदालत, HR",step4_corpus
OOV_0094,नेवार,PROP,True,"दोलखा, स्थूल, नेवार, जिल्ला अदालत, HR",seed_guide
OOV_0094,जिल्ला अदालत,GOVT,True,"दोलखा, स्थूल, नेवार, जिल्ला अदालत, HR",seed_guide
OOV_0094,HR,ABBR,True,"दोलखा, स्थूल, नेवार, जिल्ला अदालत, HR",seed_guide
OOV_0095,भूमि व्यवस्थापन,GOVT,True,"भूमि व्यवस्थापन, पर्सा, NRB, दिल्ली, Classic Tech",seed_guide
OOV_0095,पर्सा,PROP,True,"भूमि व्यवस्थापन, पर्सा, NRB, दिल्ली, Classic Tech",seed_guide
OOV_0095,NRB,ABBR,True,"भूमि व्यवस्थापन, पर्सा, NRB, दिल्ली, Classic Tech",seed_guide
OOV_0095,दिल्ली,PROP,True,"भूमि व्यवस्थापन, पर्सा, NRB, दिल्ली, Classic Tech",seed_guide
OOV_0095,Classic Tech,CMPY,True,"भूमि व्यवस्थापन, पर्सा, NRB, दिल्ली, Classic Tech",seed_guide
OOV_0096,Bata,BRAND,True,"Bata, बुढानीलकण्ठ, Everest Bank, रौतहट, share गर्नुस्",seed_guide
OOV_0096,बुढानीलकण्ठ,NAV,True,"Bata, बुढानीलकण्ठ, Everest Bank, रौतहट, share गर्नुस्",seed_guide
OOV_0096,Everest Bank,CMPY,True,"Bata, बुढानीलकण्ठ, Everest Bank, रौतहट, share गर्नुस्",seed_guide
OOV_0096,रौतहट,PROP,True,"Bata, बुढानीलकण्ठ, Everest Bank, रौतहट, share गर्नुस्",seed_guide
OOV_0096,share गर्नुस्,CM,True,"Bata, बुढानीलकण्ठ, Everest Bank, रौतहट, share गर्नुस्",seed_guide
OOV_0097,upload भयो,CM,True,"upload भयो, घरपझोङ, आत्मनिर्भर, घोसणा, ओखलढुङ्गा",seed_guide
OOV_0097,घरपझोङ,PROP,True,"upload भयो, घरपझोङ, आत्मनिर्भर, घोसणा, ओखलढुङ्गा",step4_corpus
OOV_0097,आत्मनिर्भर,GOVT,True,"upload भयो, घरपझोङ, आत्मनिर्भर, घोसणा, ओखलढुङ्गा",seed_guide
OOV_0097,घोसणा,PROP,True,"upload भयो, घरपझोङ, आत्मनिर्भर, घोसणा, ओखलढुङ्गा",step4_corpus
OOV_0097,ओखलढुङ्गा,NAV,True,"upload भयो, घरपझोङ, आत्मनिर्भर, घोसणा, ओखलढुङ्गा",seed_guide
OOV_0098,चउरमा,PROP,True,"चउरमा, माइतीघर, एकल महिला, Dabur, GBP",step4_corpus
OOV_0098,माइतीघर,NAV,True,"चउरमा, माइतीघर, एकल महिला, Dabur, GBP",seed_guide
OOV_0098,एकल महिला,GOVT,True,"चउरमा, माइतीघर, एकल महिला, Dabur, GBP",seed_guide
OOV_0098,Dabur,BRAND,True,"चउरमा, माइतीघर, एकल महिला, Dabur, GBP",seed_guide
OOV_0098,GBP,ABBR,True,"चउरमा, माइतीघर, एकल महिला, Dabur, GBP",seed_guide
OOV_0099,इथियोपिया,PROP,True,"इथियोपिया, MOU, डोल्पा, नागार्जुन वन, Global IME Bank",seed_guide
OOV_0099,MOU,ABBR,True,"इथियोपिया, MOU, डोल्पा, नागार्जुन वन, Global IME Bank",seed_guide
OOV_0099,डोल्पा,PROP,True,"इथियोपिया, MOU, डोल्पा, नागार्जुन वन, Global IME Bank",seed_guide
OOV_0099,नागार्जुन वन,NAV,True,"इथियोपिया, MOU, डोल्पा, नागार्जुन वन, Global IME Bank",seed_guide
OOV_0099,Global IME Bank,CMPY,True,"इथियोपिया, MOU, डोल्पा, नागार्जुन वन, Global IME Bank",seed_guide
OOV_0100,Buddha Air,CMPY,True,"Buddha Air, SSD, Yamaha, delivery tracking, cancel गर्नुस्",seed_guide
OOV_0100,SSD,ABBR,True,"Buddha Air, SSD, Yamaha, delivery tracking, cancel गर्नुस्",seed_guide
OOV_0100,Yamaha,BRAND,True,"Buddha Air, SSD, Yamaha, delivery tracking, cancel गर्नुस्",seed_guide
OOV_0100,delivery tracking,CM,True,"Buddha Air, SSD, Yamaha, delivery tracking, cancel गर्नुस्",seed_guide
OOV_0100,cancel गर्नुस्,CM,True,"Buddha Air, SSD, Yamaha, delivery tracking, cancel गर्नुस्",seed_guide
OOV_0101,NMB Bank,CMPY,True,"NMB Bank, इलाम बजार, scan गर्नुस्, Kamana Sewa Bank, सोलुखुम्बु",seed_guide
OOV_0101,इलाम बजार,NAV,True,"NMB Bank, इलाम बजार, scan गर्नुस्, Kamana Sewa Bank, सोलुखुम्बु",seed_guide
OOV_0101,scan गर्नुस्,CM,True,"NMB Bank, इलाम बजार, scan गर्नुस्, Kamana Sewa Bank, सोलुखुम्बु",seed_guide
OOV_0101,Kamana Sewa Bank,CMPY,True,"NMB Bank, इलाम बजार, scan गर्नुस्, Kamana Sewa Bank, सोलुखुम्बु",seed_guide
OOV_0101,सोलुखुम्बु,PROP,True,"NMB Bank, इलाम बजार, scan गर्नुस्, Kamana Sewa Bank, सोलुखुम्बु",seed_guide
OOV_0102,Sasto Deal,BRAND,True,"Sasto Deal, Sastodeal, Simrik Airlines, खोटाङ, Levi",seed_guide
